eda,bvp,temp,x,y,z,emotion
0.16,14.87,31.69,35,16,51,0
0.16,-26.47,31.71,35,16,53,0
0.16,-13.23,31.71,34,16,53,0
0.16,3.75,31.71,34,16,53,0
0.16,4.79,31.71,34,16,52,0
0.16,-12.11,31.73,33,16,53,0
0.16,8.42,31.73,33,16,53,0
0.16,3.3,31.73,33,16,53,0
0.16,-1.25,31.73,32,16,53,0
0.16,13.46,31.73,30,16,55,0
0.16,5.71,31.73,28,15,55,0
0.16,-5.79,31.73,28,16,56,0
0.16,7.03,31.73,27,16,57,0
0.16,-9.47,31.75,26,16,57,0
0.16,-18.24,31.75,26,16,57,0
0.16,35.26,31.75,25,16,57,0
0.16,6.66,31.75,26,16,56,0
0.16,-14.42,31.69,26,16,57,0
0.16,14.78,31.69,26,16,57,0
0.16,5.06,31.69,25,15,56,0
0.16,-7.5,31.69,26,16,56,0
0.16,8.65,31.73,26,16,57,0
0.16,3.52,31.73,25,16,56,0
0.16,-9.91,31.73,27,16,57,0
0.16,0.39,31.73,26,16,57,0
0.16,-7.17,31.71,26,16,57,0
0.16,-6.61,31.71,24,16,56,0
0.16,11.35,31.71,30,16,55,0
0.16,1.49,31.71,19,15,60,0
0.16,-2.63,31.71,49,26,54,0
0.16,-6.31,31.71,29,36,37,0
0.16,-18.66,31.71,11,50,40,0
0.16,-39.97,31.71,-9,44,60,0
0.16,-25.94,31.69,21,56,59,0
0.16,-20.6,31.69,12,59,24,0
0.17,49.17,31.69,16,59,23,0
0.17,3.36,31.69,11,57,20,0
0.17,108.28,31.67,19,57,21,0
0.17,-53.48,31.67,20,59,21,0
0.17,35.71,31.67,13,58,27,0
0.17,15.09,31.67,7,57,6,0
0.17,-0.51,31.67,6,56,16,0
0.17,34.66,31.67,1,57,19,0
0.17,45.4,31.67,3,60,22,0
0.16,32.13,31.67,0,60,16,0
0.16,-30.83,31.65,4,61,13,0
0.16,4.4,31.65,2,61,12,0
0.16,-28.3,31.65,2,61,15,0
0.16,-48.88,31.65,3,61,16,0
0.16,12.15,31.63,2,61,14,0
0.16,-30.21,31.63,3,61,15,0
0.16,-18.43,31.63,3,61,16,0
0.16,14.07,31.63,3,61,15,0
0.16,9.7,31.65,3,61,15,0
0.16,-12.02,31.65,3,61,15,0
0.16,-4.12,31.65,3,61,15,0
0.16,7.64,31.65,3,61,15,0
0.16,-11.12,31.63,3,61,15,0
0.16,5.11,31.63,2,61,15,0
0.16,10.87,31.63,2,61,15,0
0.16,-9.66,31.63,3,61,15,0
0,-0.03,26.97,33,23,50,0
0.21,5.06,26.97,33,24,50,0
0.29,17.91,26.97,32,25,50,0
0.28,79.34,26.97,32,25,49,0
0.29,228.25,26.97,32,25,50,0
0.28,-486.5,26.97,30,25,50,0
0.28,-5.9,26.97,30,24,49,0
0.28,156.15,26.97,34,29,45,0
0.29,46.78,26.97,40,24,48,0
0.29,4.05,26.97,30,26,45,0
0.28,0.13,26.97,35,25,48,0
0.29,0.72,26.97,32,26,50,0
0.29,3.13,26.99,30,29,51,0
0.29,12.74,26.99,30,28,49,0
0.29,17.69,26.99,25,29,50,0
0.29,-13.54,26.99,25,27,50,0
0.29,11.85,26.99,29,27,48,0
0.29,60.13,26.99,41,30,40,0
0.29,98.94,26.99,42,37,27,0
0.28,-205.73,26.99,50,38,17,0
0.28,-94.84,26.97,46,38,15,0
0.28,-70.41,26.97,51,34,21,0
0.28,44.61,26.97,48,34,23,0
0.27,138.7,26.97,54,33,32,0
0.28,118.16,27.01,45,32,31,0
0.27,-1.8,27.01,48,34,29,0
0.27,-14.09,27.01,50,33,34,0
0.27,-5.64,27.01,51,34,27,0
0.27,-17.04,26.97,46,34,22,0
0.27,-33.42,26.97,50,34,23,0
0.27,-11.09,26.97,51,34,23,0
0.27,0.34,26.97,51,34,23,0
0.27,15.1,26.99,53,34,24,0
0.27,6.07,26.99,50,34,23,0
0.27,6.32,26.99,54,33,23,0
0.27,7.46,26.99,50,34,19,0
0.28,-6.84,26.97,51,34,19,0
0.27,-6.4,26.97,50,34,19,0
0.27,-10.94,26.97,52,34,19,0
0.27,9.12,26.97,51,34,20,0
0.27,9.23,26.97,47,34,19,0
0.27,-3.2,26.97,49,34,20,0
0.28,-12.92,26.97,53,33,23,0
0.27,22.14,26.97,51,33,22,0
0.28,36.07,26.97,51,33,22,0
0.27,-11.05,26.97,51,34,20,0
0.28,-0.15,26.97,50,34,22,0
0.27,1.84,26.97,55,33,23,0
0.28,-4.98,26.97,52,33,22,0
0.27,0.7,26.97,51,33,23,0
0.27,-9.95,26.97,51,33,21,0
0.27,6.53,26.97,42,32,23,0
0.27,-1.48,26.95,52,32,26,0
0.27,-4.66,26.95,53,32,27,0
0.27,7.66,26.95,47,32,23,0
0.27,2.54,26.95,51,32,24,0
0.27,3.09,26.99,51,31,21,0
0.27,-12.63,26.99,49,32,23,0
0.27,-41.04,26.99,51,32,24,0
0.27,15.37,26.99,51,32,24,0
0.27,30.19,26.99,51,32,24,0
0.27,12.5,26.99,51,32,24,0
0.27,-1.72,26.99,50,32,24,0
0.27,-15.73,26.99,51,32,25,0
0.27,10.76,26.99,51,32,25,0
0.28,-11.98,26.99,50,31,25,0
0.27,5.06,26.99,53,32,22,0
0.28,-6.13,26.99,51,32,23,0
0.27,-1.67,27.01,51,32,24,0
0.27,-0.97,27.01,51,32,24,0
0.28,1.93,27.01,49,32,23,0
0.27,-2.03,27.01,49,31,25,0
0.27,-4.64,27.03,50,32,24,0
0.27,-7.09,27.03,49,32,22,0
0.27,9.27,27.03,51,32,23,0
0.27,-10.67,27.03,51,32,23,0
0.27,2.79,26.99,52,32,22,0
0.27,6.74,26.99,53,32,22,0
0.27,-1.69,26.99,52,32,21,0
0.27,0.24,26.99,51,32,22,0
0.28,-1.57,27.01,52,32,21,0
0.27,6.95,27.01,52,32,22,0
0.28,3.25,27.01,53,32,21,0
0.27,4.39,27.01,52,32,23,0
0.28,-2.94,27.03,52,32,22,0
0.27,-4.25,27.03,53,32,20,0
0.27,-4.66,27.03,51,32,20,0
0.27,-4.45,27.03,52,32,22,0
0.27,8.48,27.03,52,32,22,0
0.28,12.37,27.03,51,32,22,0
0.27,5.39,27.03,51,32,23,0
0.28,1.28,27.03,51,32,22,0
0.27,-5.59,27.03,52,32,22,0
0.27,-9.49,27.03,51,32,23,0
0.27,-6.72,27.03,52,32,22,0
0.27,-3.88,27.03,51,32,22,0
0.27,3.64,27.03,51,32,23,0
0.27,4.43,27.03,50,32,22,0
0.27,-0.34,27.03,58,33,20,0
0.28,2.47,27.03,52,34,15,0
0.27,-1.96,27.05,58,26,15,0
0.27,-3.26,27.05,63,1,15,0
0.27,3.21,27.05,58,19,16,0
0.27,-6.11,27.05,61,9,23,0
0.27,-6.22,27.03,68,13,19,0
0.27,-19.67,27.03,67,11,15,0
0.27,26.02,27.03,65,9,13,0
0.27,-28.75,27.03,64,9,10,0
0.27,-31.7,27.03,64,9,13,0
0.27,-13.48,27.03,65,8,11,0
0.27,-11.53,27.03,63,9,11,0
0.27,2.99,27.03,64,8,12,0
0.27,16.71,27.05,63,8,11,0
0.27,-0.03,27.05,64,8,9,0
0.27,-2.41,27.05,64,9,8,0
0.27,8.16,27.05,64,8,7,0
0.27,7.42,27.01,65,8,8,0
0.27,0.46,27.01,65,8,8,0
0.27,13.08,27.01,65,8,8,0
0.27,2.3,27.01,64,8,8,0
0.27,4.2,27.01,65,8,8,0
0.27,1.33,27.01,65,8,9,0
0.27,-7.98,27.01,66,7,10,0
0.27,-1.45,27.01,64,9,8,0
0.27,2.33,27.01,64,9,9,0
0.27,-5.01,27.01,71,7,11,0
0.27,13.05,27.01,66,8,8,0
0.27,-2.96,27.01,65,8,9,0
0.27,0.94,27.01,65,8,10,0
0.27,7.63,27.01,66,8,9,0
0.27,7.62,27.01,64,8,10,0
0.27,2.02,27.01,64,8,10,0
0.27,-8.6,27.03,64,8,10,0
0.27,-7.49,27.03,64,8,11,0
0.27,2.47,27.03,65,8,10,0
0.27,2.92,27.03,65,8,11,0
0.27,-2.9,26.99,64,8,11,0
0.27,1.57,26.99,65,8,11,0
0.27,-1.46,26.99,64,8,11,0
0.27,0.13,26.99,65,8,10,0
0.27,0.3,27.01,64,8,10,0
0.27,-2.32,27.01,64,8,10,0
0.27,-1.63,27.01,65,8,11,0
0.27,-0.03,27.01,64,8,10,0
0.27,0.69,27.01,66,8,10,0
0.27,-0.26,27.01,65,8,9,0
0.27,-4.61,27.01,64,7,11,0
0.27,1.21,27.01,62,8,11,0
0.27,-0.76,26.97,64,8,10,0
0.28,-4.8,26.97,65,8,9,0
0.27,3.39,26.97,63,8,10,0
0.27,-4.91,26.97,65,7,11,0
0.27,3.28,26.97,65,7,12,0
0.27,1.23,26.97,66,9,9,0
0.27,-3.51,26.97,63,8,11,0
0.27,4.08,26.97,64,8,10,0
0.27,3.47,26.97,64,8,11,0
0.27,-13.73,26.97,66,8,10,0
0.27,9.35,26.97,60,10,9,0
0.27,1.47,26.97,71,5,8,0
0.27,-8.23,26.99,65,6,7,0
0.27,-0.79,26.99,67,9,5,0
0.27,1.31,26.99,61,8,10,0
0.27,-31.01,26.99,60,4,10,0
0.27,18.31,26.97,62,3,9,0
0.27,20.53,26.97,63,7,5,0
0.27,-15.75,26.97,62,0,9,0
0.27,20.82,26.97,65,3,7,0
0.27,14.07,26.97,64,3,12,0
0.27,49.15,26.97,64,4,11,0
0.27,-7.47,26.97,66,1,15,0
0.26,9.81,26.97,66,1,14,0
0.27,-18.43,26.95,60,-4,18,0
0.26,-8.97,26.95,67,4,18,0
0.26,-15.55,26.95,63,-2,15,0
0.26,-13.08,26.95,64,2,12,0
0.26,-9.08,26.95,66,8,7,0
0.27,36.04,26.95,68,4,10,0
0.26,18.03,26.95,63,8,8,0
0.25,-32.67,26.95,64,9,11,0
0.26,-45.03,26.95,66,8,11,0
0.26,80.36,26.95,64,8,12,0
0.26,-8.96,26.95,64,9,12,0
0.26,-9.15,26.95,63,8,13,0
0.26,7,26.91,64,8,12,0
0.26,-13.43,26.91,64,8,13,0
0.26,1.93,26.91,65,8,14,0
0.26,-2.08,26.91,64,8,13,0
0.26,-0.38,26.91,63,9,13,0
0.26,7.78,26.91,64,9,13,0
0.26,0.54,26.91,64,10,14,0
0.26,-2.45,26.91,65,9,12,0
0.26,2.87,26.93,61,9,12,0
0.26,-10,26.93,64,8,10,0
0.26,5.83,26.93,66,12,8,0
0.26,-2.39,26.93,64,12,13,0
0.26,-6.96,26.91,64,10,12,0
0.26,4.06,26.91,64,11,12,0
0.26,-5.76,26.91,64,11,11,0
0.26,0.13,26.91,64,10,12,0
0.26,-6.34,26.89,63,11,12,0
0.26,-2.7,26.89,63,10,12,0
0.26,-2.89,26.89,64,11,13,0
0.26,-9.13,26.89,64,11,12,0
0.26,11.67,26.87,63,11,12,0
0.26,3.19,26.87,64,11,12,0
0.25,-11.72,26.87,62,11,13,0
0.26,6.38,26.87,64,11,13,0
0.26,-7.17,26.91,63,11,13,0
0.26,8.48,26.91,63,12,13,0
0.26,5.69,26.91,63,12,13,0
0.26,-8.26,26.91,63,11,13,0
0.26,5.09,26.89,63,11,14,0
0.26,-2.46,26.89,63,11,13,0
0.26,-4.12,26.89,64,11,14,0
0.26,5.47,26.89,63,11,14,0
0.26,-2.78,26.87,63,11,14,0
0.26,0.54,26.87,64,10,14,0
0.26,8.15,26.87,63,11,14,0
0.26,-6.36,26.87,63,11,14,0
0.26,4.7,26.89,62,11,14,0
0.26,1.84,26.89,64,12,14,0
0.26,-10.34,26.89,63,12,14,0
0.26,10.4,26.89,64,12,14,0
0.26,1.09,26.87,64,11,14,0
0.26,0.51,26.87,63,11,14,0
0.26,-3.93,26.87,63,12,14,0
0.26,-2.13,26.87,62,11,13,0
0.26,2.86,26.85,63,11,14,0
0.26,14.89,26.85,65,11,14,0
0.26,-21.39,26.85,64,11,12,0
0.26,9.43,26.85,63,11,12,0
0.26,1.62,26.87,63,11,13,0
0.26,-2.03,26.87,63,12,13,0
0.26,5.75,26.87,63,12,14,0
0.26,-1.97,26.87,62,12,13,0
0.26,-0.65,26.85,63,12,14,0
0.25,5.35,26.85,64,12,14,0
0.26,-15.2,26.85,62,12,13,0
0.26,5.82,26.85,63,12,13,0
0,-0.03,30.65,-34,-34,45,0
0.02,5.06,30.65,-35,-34,45,0
0.05,17.91,30.65,-35,-34,45,0
0.04,79.34,30.65,-34,-33,45,0
0.04,228.25,30.65,-34,-34,44,0
0.05,-486.5,30.65,-34,-34,45,0
0.05,-5.9,30.65,-35,-34,45,0
0.05,156.15,30.65,-35,-34,45,0
0.04,46.78,30.63,-34,-34,45,0
0.04,4.05,30.63,-33,-33,46,0
0.05,0.16,30.63,-35,-33,45,0
0.05,0.85,30.63,-35,-33,45,0
0.05,3.75,30.61,-35,-34,45,0
0.05,14.72,30.61,-35,-33,45,0
0.05,13.63,30.61,-35,-34,45,0
0.05,-13.9,30.61,-35,-33,45,0
0.05,16.74,30.59,-35,-33,45,0
0.05,68.02,30.59,-35,-34,45,0
0.05,53.78,30.59,-35,-34,45,0
0.05,-271.96,30.59,-35,-33,45,0
0.05,-20.27,30.57,-35,-33,45,0
0.05,29.45,30.57,-35,-33,45,0
0.05,33.27,30.57,-34,-34,45,0
0.05,24.06,30.57,-35,-33,45,0
0.04,-3.93,30.57,-36,-33,45,0
0.05,11.8,30.57,-35,-34,45,0
0.05,10.99,30.57,-35,-33,45,0
0.05,-23.35,30.57,-34,-34,46,0
0.05,11.13,30.53,-34,-34,46,0
0.05,20.12,30.53,-35,-34,46,0
0.05,19.03,30.53,-34,-33,46,0
0.05,-27.8,30.53,-35,-34,45,0
0.05,-35.67,30.51,-36,-34,44,0
0.05,-54.91,30.51,-34,-34,45,0
0.05,-11.77,30.51,-35,-33,45,0
0.05,-6.1,30.51,-35,-33,45,0
0.05,75.83,30.49,-35,-33,45,0
0.05,19.81,30.49,-35,-33,44,0
0.04,-10.68,30.49,-35,-33,45,0
0.04,-32.5,30.49,-35,-34,45,0
0.04,12.83,30.47,-35,-34,45,0
0.04,7.02,30.47,-35,-33,44,0
0.05,-24.41,30.47,-34,-33,45,0
0.05,14.03,30.47,-36,-34,44,0
0.05,-0.22,30.47,-35,-33,45,0
0.04,-6.34,30.47,-35,-34,45,0
0.04,10.81,30.47,-35,-33,45,0
0.05,-1.19,30.47,-35,-34,45,0
0.04,-34.24,30.43,-35,-34,44,0
0.05,15.32,30.43,-35,-33,45,0
0.04,-6.69,30.43,-35,-33,45,0
0.05,-6.35,30.43,-35,-33,45,0
0.04,16.36,30.41,-35,-33,45,0
0.04,-0.63,30.41,-35,-32,46,0
0.05,8.76,30.41,-35,-35,46,0
0.04,19.55,30.41,-29,-35,45,0
0.04,-8.56,30.41,-28,-36,48,0
0.04,-28.93,30.41,-31,-35,47,0
0.05,-35.5,30.41,-31,-34,46,0
0.05,31.11,30.41,-28,-33,47,0
0.04,3.65,30.37,-31,-37,44,0
0.04,7.65,30.37,-32,-34,47,0
0.04,-12.42,30.37,-34,-34,46,0
0.04,24.08,30.37,-33,-34,46,0
0.04,10.79,30.33,-33,-34,46,0
0.04,-21.66,30.33,-32,-34,46,0
0.05,39.22,30.33,-32,-34,46,0
0.04,18.06,30.33,-33,-34,47,0
0.05,-2.45,30.35,-31,-34,47,0
0.04,8.81,30.35,-34,-34,47,0
0.05,-27.45,30.35,-31,-34,46,0
0.04,-88.57,30.35,-32,-35,47,0
0.05,129.69,30.33,-32,-35,44,0
0.04,71.9,30.33,-28,-36,46,0
0.04,-17.78,30.33,-29,-32,44,0
0.05,15.56,30.33,-33,-33,48,0
0.04,11.98,30.33,-35,-34,45,0
0.05,-30.2,30.33,-35,-34,44,0
0.04,-3.09,30.33,-35,-34,45,0
0.05,-47.95,30.33,-35,-34,45,0
0.04,-11.93,30.29,-35,-34,44,0
0.05,6.43,30.29,-35,-34,45,0
0.05,24.75,30.29,-39,-34,44,0
0.04,-6.94,30.29,-35,-34,44,0
0.05,40.51,30.27,-33,-34,46,0
0.05,0.81,30.27,-23,-34,51,0
0.05,12.81,30.27,-19,-36,53,0
0.05,18.53,30.27,-22,-36,52,0
0.05,-32.27,30.23,-19,-34,52,0
0.05,122.83,30.23,-18,-33,52,0
0.05,-26.59,30.23,-21,-32,53,0
0.05,-5.26,30.23,-26,-31,51,0
0.05,158.36,30.23,-25,-31,52,0
0.05,-160.16,30.23,-27,-32,51,0
0.05,6.42,30.23,-24,-32,52,0
0.05,7.07,30.23,-27,-32,50,0
0.05,-44.35,30.23,-31,-32,49,0
0.05,-41.76,30.23,-35,-32,47,0
0.05,-64.02,30.23,-36,-31,47,0
0.05,113.12,30.23,-37,-32,46,0
0.05,-82.06,30.21,-36,-32,44,0
0.05,59.42,30.21,-43,-33,38,0
0.05,-158.5,30.21,-50,-33,31,0
0.05,30.16,30.21,-48,-33,33,0
0.05,286.99,30.21,-48,-33,33,0
0.05,107.75,30.21,-48,-33,32,0
0.05,2.3,30.21,-48,-33,32,0
0.05,-414.58,30.21,-48,-33,31,0
0.05,-227.58,30.19,-48,-32,33,0
0.05,33.68,30.19,-49,-33,31,0
0.05,65.26,30.19,-48,-32,32,0
0.05,83.47,30.19,-49,-33,32,0
0.05,31.73,30.17,-49,-32,32,0
0.05,-31.98,30.17,-48,-32,32,0
0.05,27.13,30.17,-48,-33,33,0
0.05,28.14,30.17,-48,-32,33,0
0.05,19.9,30.15,-47,-34,32,0
0.05,102.95,30.15,-48,-33,33,0
0.05,55.69,30.15,-48,-33,32,0
0.05,-23.12,30.15,-50,-32,31,0
0.05,-48.18,30.15,-48,-33,31,0
0.05,-5.3,30.15,-48,-33,32,0
0.05,-59.95,30.15,-49,-33,31,0
0.05,35.41,30.15,-48,-33,32,0
0.05,40.84,30.13,-48,-33,32,0
0.05,-64.56,30.13,-49,-33,32,0
0.04,19.69,30.13,-48,-33,31,0
0.05,20.07,30.13,-48,-33,31,0
0.05,-3.89,30.11,-49,-33,31,0
0.05,33.54,30.11,-48,-33,31,0
0.05,-12.1,30.11,-48,-33,31,0
0.05,1.29,30.11,-48,-33,32,0
0.05,-11.49,30.09,-48,-33,31,0
0.05,-2.87,30.09,-49,-33,31,0
0.05,40.06,30.09,-48,-33,31,0
0.05,16.75,30.09,-48,-33,31,0
0.05,-51.57,30.11,-49,-33,31,0
0.05,-13.76,30.11,-49,-33,32,0
0.05,-1.84,30.11,-48,-33,31,0
0.05,39.26,30.11,-49,-33,31,0
0.05,33.17,30.07,-49,-33,31,0
0.05,7.03,30.07,-48,-33,31,0
0.05,-23.78,30.07,-49,-33,31,0
0.05,-0.41,30.07,-49,-33,31,0
0.05,-31.81,30.05,-49,-33,31,0
0.05,22.7,30.05,-49,-33,31,0
0.05,47.66,30.05,-49,-33,31,0
0.05,-34.44,30.05,-49,-33,31,0
0.05,-3.76,30.05,-48,-33,32,0
0.05,4.25,30.05,-50,-33,30,0
0.05,-40.8,30.05,-49,-33,30,0
0.05,15.02,30.05,-49,-33,30,0
0.05,1.15,30.01,-49,-34,29,0
0.05,-65.12,30.01,-50,-33,29,0
0.05,-5.79,30.01,-49,-33,30,0
0.05,-1.91,30.01,-49,-33,30,0
0.05,24.36,30.01,-49,-33,30,0
0.05,48.87,30.01,-49,-33,30,0
0.05,35.47,30.01,-50,-33,30,0
0.05,-5.99,30.01,-49,-32,30,0
0.05,2.59,29.97,-49,-33,29,0
0.05,-8.74,29.97,-49,-33,30,0
0.05,-4.96,29.97,-49,-33,29,0
0.05,-1.65,29.97,-49,-33,29,0
0.05,1.6,29.97,-49,-31,31,0
0.05,-11.23,29.97,-50,-34,28,0
0.05,28.54,29.97,-49,-32,30,0
0.05,16.22,29.97,-49,-34,29,0
0.05,-53.68,29.95,-49,-33,31,0
0.05,22.94,29.95,-49,-34,29,0
0.05,24.48,29.95,-48,-33,32,0
0.05,-14.77,29.95,-49,-33,29,0
0.05,19.73,29.95,-49,-34,27,0
0.05,-19.28,29.95,-47,-33,30,0
0.05,-7.41,29.95,-49,-34,30,0
0.05,34.04,29.95,-48,-33,32,0
0.05,-92.56,29.93,-47,-33,32,0
0.05,-72.71,29.93,-47,-33,33,0
0.05,110.8,29.93,-47,-33,33,0
0.05,46.37,29.93,-47,-33,33,0
0.05,7.5,29.93,-47,-33,33,0
0.05,2.95,29.93,-47,-33,33,0
0.05,-25.9,29.93,-48,-33,33,0
0.05,-6.47,29.93,-47,-33,32,0
0.05,-2.45,29.91,-48,-33,33,0
0.05,-29.19,29.91,-47,-33,33,0
0.05,-3.44,29.91,-47,-33,33,0
0.05,3.87,29.91,-47,-33,33,0
0.05,-22.67,29.87,-48,-33,32,0
0.05,17.04,29.87,-48,-34,33,0
0.05,7.07,29.87,-47,-33,33,0
0.05,-29.76,29.87,-48,-33,33,0
0.05,14.66,29.87,-47,-33,33,0
0.05,5.09,29.87,-47,-33,32,0
0.05,-26.57,29.87,-47,-34,33,0
0.05,14.64,29.87,-47,-33,33,0
0.05,1.52,29.87,-49,-33,33,0
0.05,-18.1,29.87,-47,-33,35,0
0.05,8.09,29.87,-47,-33,33,0
0.05,-9.86,29.87,-47,-33,34,0
0.05,-7.84,29.85,-47,-33,34,0
0.05,-2.45,29.85,-47,-32,33,0
0.05,9.47,29.85,-47,-33,34,0
0.05,26.11,29.85,-46,-32,35,0
0.05,3.67,29.87,-45,-31,42,0
0.05,-24.26,29.87,-19,-29,56,0
0.05,30.77,29.87,-22,-34,52,0
0.06,8.8,29.87,-26,-33,50,0
0.06,-90.01,29.85,-27,-33,50,0
0.06,62.22,29.85,-27,-32,50,0
0.05,208.76,29.85,-28,-33,50,0
0.05,-96.67,29.85,-28,-32,50,0
0.06,-42.53,29.85,-28,-33,49,0
0.05,-4.9,29.85,-28,-30,50,0
0.05,-14.65,29.85,-28,-32,48,0
0.05,1.59,29.85,-29,-32,50,0
0.05,-17.49,29.85,-22,-33,52,0
0.05,-8.04,29.85,-22,-33,53,0
0.05,1.48,29.85,-28,-33,53,0
0.05,-6.29,29.85,-27,-33,51,0
0.05,36.9,29.83,-26,-33,52,0
0.06,0.4,29.83,-26,-33,50,0
0.05,-16.64,29.83,-26,-33,51,0
0.06,0.57,29.83,-26,-33,51,0
0.06,5.15,29.83,-26,-32,51,0
0.06,6.78,29.83,-25,-33,51,0
0.05,11.72,29.83,-25,-33,51,0
0.06,1.59,29.83,-26,-33,51,0
0.06,-20.69,29.83,-25,-33,51,0
0.06,4.15,29.83,-26,-32,51,0
0.06,2.23,29.83,-26,-33,51,0
0.06,2.17,29.83,-26,-32,51,0
0.06,4.81,29.83,-25,-33,51,0
0.06,-13.13,29.83,-26,-33,50,0
0.06,24.96,29.83,-24,-33,51,0
0.06,13.36,29.83,-25,-32,49,0
0.06,-20.67,29.83,-25,-34,50,0
0.06,22.72,29.83,-26,-32,51,0
0.06,16.84,29.83,-26,-39,48,0
0.06,-50.01,29.83,-22,-35,57,0
0,-0.03,33.49,-20,-17,56,0
0.16,5.06,33.49,-24,-17,61,0
0.23,17.91,33.49,-26,-15,59,0
0.22,79.34,33.49,-26,-13,61,0
0.22,228.25,33.49,-27,-15,58,0
0.23,-486.48,33.49,-22,-15,58,0
0.23,-5.1,33.49,-24,-14,62,0
0.23,159.69,33.49,-23,-13,60,0
0.23,62.15,33.59,-25,-14,59,0
0.23,38.37,33.59,-25,-13,59,0
0.23,-26.09,33.59,-25,-14,59,0
0.23,9.92,33.59,-26,-14,59,0
0.23,71.13,33.55,-25,-14,59,0
0.23,153.24,33.55,-25,-14,59,0
0.23,65.77,33.55,-25,-14,59,0
0.23,8.93,33.55,-26,-14,59,0
0.23,-9.88,33.5,-25,-14,59,0
0.23,-19.43,33.5,-25,-14,59,0
0.23,-94.83,33.5,-25,-14,59,0
0.23,-328.33,33.5,-25,-14,59,0
0.23,-105.01,33.49,-24,-14,59,0
0.23,18.73,33.49,-25,-14,59,0
0.23,32.98,33.49,-25,-14,59,0
0.23,23.65,33.49,-25,-14,59,0
0.23,18.05,33.49,-25,-14,59,0
0.23,10.09,33.49,-25,-14,59,0
0.23,11.29,33.49,-25,-14,59,0
0.23,7.27,33.49,-25,-14,59,0
0.23,8.44,33.49,-24,-14,59,0
0.23,7.77,33.49,-25,-14,59,0
0.23,5.03,33.49,-25,-14,59,0
0.23,3.62,33.49,-25,-13,60,0
0.23,5.16,33.47,-25,-14,59,0
0.23,5.69,33.47,-25,-14,59,0
0.23,2.1,33.47,-25,-14,59,0
0.23,0.98,33.47,-25,-14,59,0
0.23,2.38,33.45,-25,-14,59,0
0.23,3.85,33.45,-25,-14,59,0
0.23,2.71,33.45,-24,-14,59,0
0.23,3.21,33.45,-25,-14,59,0
0.23,-3.08,33.45,-26,-13,58,0
0.23,2.32,33.45,-24,-14,60,0
0.23,1.79,33.45,-23,-14,59,0
0.23,-0.71,33.45,-23,-14,60,0
0.23,-2.07,33.43,-24,-13,60,0
0.23,2.28,33.43,-23,-13,60,0
0.23,-1.15,33.43,-23,-13,59,0
0.23,6.16,33.43,-23,-13,60,0
0.23,0.3,33.43,-23,-14,60,0
0.23,-3.57,33.43,-23,-14,60,0
0.23,4.85,33.43,-23,-14,60,0
0.23,-0.41,33.43,-23,-13,60,0
0.23,-2.35,33.41,-23,-14,60,0
0.23,6.72,33.41,-23,-13,60,0
0.23,1.48,33.41,-23,-14,60,0
0.23,-1.69,33.41,-22,-14,60,0
0.23,1.08,33.39,-23,-14,59,0
0.23,-0.77,33.39,-23,-13,59,0
0.23,0.3,33.39,-23,-14,60,0
0.23,9.36,33.39,-23,-13,59,0
0.23,-2.82,33.37,-24,-13,59,0
0.23,-5.03,33.37,-24,-13,60,0
0.23,-0.03,33.37,-23,-13,59,0
0.23,2.99,33.37,-23,-13,60,0
0.23,0.79,33.37,-23,-13,60,0
0.23,0.29,33.37,-23,-14,61,0
0.23,2.04,33.37,-23,-14,60,0
0.23,-0.78,33.37,-25,-13,59,0
0.23,-3.57,33.37,-21,-8,64,0
0.23,-2.74,33.37,-25,-19,56,0
0.23,-2.79,33.37,-24,-24,50,0
0.23,-17.83,33.37,-21,-15,56,0
0.22,-23.32,33.37,-18,-11,51,0
0.21,-19.63,33.37,2,8,72,0
0.21,-142.37,33.37,-47,4,34,0
0.2,-132.62,33.37,-4,20,50,0
0.2,-161.3,33.16,-50,37,23,0
0.2,-120.93,33.16,-61,35,12,0
0.2,281.86,33.16,-47,36,21,0
0.2,227.86,33.16,-50,39,18,0
0.21,102.9,33.5,-50,40,18,0
0.21,52.25,33.5,-49,37,18,0
0.21,-35.29,33.5,-51,39,17,0
0.2,-27.86,33.5,-49,39,18,0
0.2,12.78,33.61,-49,37,20,0
0.21,-42.31,33.61,-50,38,18,0
0.2,55.11,33.61,-48,38,20,0
0.21,-0.07,33.61,-52,31,21,0
0.21,-70.83,33.65,-56,26,22,0
0.2,43.21,33.65,-56,23,25,0
0.2,-7.28,33.65,-55,25,24,0
0.2,9.09,33.65,-56,25,24,0
0.21,30.87,33.65,-56,26,25,0
0.2,-53.91,33.65,-60,21,27,0
0.2,64.37,33.65,-57,19,29,0
0.2,29.72,33.65,-60,19,28,0
0.2,-17.19,33.66,-58,15,28,0
0.21,-29.35,33.66,-61,18,31,0
0.2,-133.05,33.66,-55,18,35,0
0.21,-22.26,33.66,-52,17,33,0
0.2,142.3,33.66,-55,17,32,0
0.21,48.11,33.66,-56,18,35,0
0.21,-5.27,33.66,-55,17,35,0
0.21,-1.02,33.66,-54,16,34,0
0.21,15.69,33.65,-55,16,34,0
0.2,-60.89,33.65,-54,16,34,0
0.21,45.39,33.65,-56,16,33,0
0.21,19.76,33.65,-55,16,33,0
0.21,-53.25,33.65,-56,16,33,0
0.21,48.37,33.65,-55,16,34,0
